"","Ticker","Fiscal.Year","SimFinId.x","Company.Name","Industry","Book.to.Market.Ratio","Sales.Per.Share","Return.On.Equity","Operating.Profit.Margin","Receivable.Turnover","Total.Debt.Ratio","Current.Ratio","logreturn","actual_re","Book.to.Market.Ratio.log","Sales.Per.Share.log","Return.On.Equity.log","Operating.Profit.Margin.log","Receivable.Turnover.log","Total.Debt.Ratio.log","Current.Ratio.log"
"126","CGNX",2018,710555,"COGNEX CORP","Computer Hardware",0.165483237106643,4.54515630812938,0.343830460430755,0.274254717004532,6.75392836801019,0.119724,8.541502,-0.372455954501219,-0.31096,-1.79888537565952,1.51406211826566,-1.06760659068304,0.242361472020083,1.91012431604545,-0.478481061347025,2.14493687055586
"127","CRM",2010,85017,"SALESFORCE COM INC","Application Software",0.0707944945287366,3.03287566435819,0.243607671342767,0.0588345334941728,5.16313451064944,0.587052,0.842109,0.712722384765499,1.03953610964681,-2.64797404219955,1.10951123358926,-1.41219625208737,0.057168806530441,1.64154385836648,0.0834694450813441,-0.171845819436505
"128","CRM",2011,85017,"SALESFORCE COM INC","Application Software",0.115631552871701,4.18792589909979,0.20049642173168,-0.0154795483333841,5.30876252801896,0.618804,0.727043,0.135109569031438,0.144662197008767,-2.15734641127044,1.43220559922706,-1.60695887911955,-0.0153609623312005,1.66935876252369,0.112260257598483,-0.318769656017551
"129","CRM",2012,85017,"SALESFORCE COM INC","Application Software",0.0976266628942042,5.39956912422818,0.0920866245863776,-0.0362960400892402,4.46101251197449,0.580819,0.690932,0.120561243956686,0.128129829984544,-2.32660463747999,1.6863191585771,-2.38502557334251,-0.0356528559995762,1.49537576088877,0.0777190870800216,-0.369713868161059
"130","CRM",2013,85017,"SALESFORCE COM INC","Application Software",0.0921255809812728,6.81210582768447,0.144377013733705,-0.0702711346564962,4.66518952963098,0.668029,0.678513,0.39876440713241,0.489982547993019,-2.38460262204723,1.91870129815899,-1.93532724986427,-0.0679120132494792,1.54012846147637,0.15531771286493,-0.387851639979192
"131","CRM",2014,85017,"SALESFORCE COM INC","Application Software",0.107384504918258,8.60947403500452,0.162442332843545,-0.027101641250368,3.94873596176471,0.627273,0.800561,0.178297783059163,0.1951811729548,-2.23133938182006,2.1528632288855,-1.81743221500427,-0.0267408951343754,1.37339551801919,0.119801441748075,-0.222442547075105
"132","CRM",2015,85017,"SALESFORCE COM INC","Application Software",0.096444334504406,10.0766964861928,0.22627336434354,0.0172370296687553,3.49892154629794,0.608015,1.020352,0.195351647763132,0.215738423028786,-2.33878928158993,2.31022547938379,-1.48601143391711,0.0170901574313077,1.25245479138452,0.102570126139593,0.020147665802763
"133","CRM",2016,85017,"SALESFORCE COM INC","Application Software",0.156458467534094,11.9848332731139,0.242698690302178,0.00765349409627092,3.36195083257717,0.573491,0.821994,-0.0333647746758858,-0.0328143096126624,-1.854964687391,2.48364195649329,-1.41593456262929,0.0076243546947144,1.21252141042296,0.0709159545102177,-0.19602218322267
"134","CRM",2017,85017,"SALESFORCE COM INC","Application Software",0.138166215068342,14.2663225328683,0.210298766383963,0.0224969208050525,3.27844304165338,0.52802,1.059942,0.297698850695252,0.34675615212528,-1.9792978615844,2.65790169210079,-1.55922606227279,0.0222475974926839,1.18736862727594,0.0276346220966408,0.058214189645815
"135","CRM",2018,85017,"SALESFORCE COM INC","Application Software",0.147006526034663,17.138064516129,0.20192246074976,0.0402800783014606,3.38740117317011,0.492306,0.949431,0.280518440655229,0.323815954470917,-1.9172782983952,2.84130198474731,-1.59987151294761,0.0394899829560104,1.22006301180833,-0.00772375152172111,-0.0518924211966005
"136","CTSH",2010,128066,"COGNIZANT TECHNOLOGY SOLUTIONS CORP","Application Software",0.158206570014067,7.42775694918434,0.909826134189778,0.187669642096956,7.33271114886442,0.217898,3.780096,0.520949820528072,0.683626033057851,-1.84385369471278,2.0052239220591,-0.0945017590556967,0.171993103226341,1.99234531775414,-0.331427781306909,1.3297494061344
