"","Ticker","SimFinId","Company.Name","IndustryId","Sector","Industry","Report.Date","Fiscal.Year","Return.On.Assets","Book.to.Market.Ratio","Earning.Per.Share","Sales.Per.Share","Price.to.Earning.Ratio","Return.On.Assets.t","Return.On.Assets.out","Earning.Per.Share.t","Earning.Per.Share.out","Sales.Per.Share.t","Sales.Per.Share.out","Price.to.Earning.Ratio.t","Price.to.Earning.Ratio.out","Book.to.Market.Ratio.t","Book.to.Market.Ratio.out"
"2679","CSOD",747052,"Cornerstone OnDemand Inc",101003,"Technology","Application Software","2011-12-31",2011,-0.0128248696089006,0.0859868949694445,-1.73533547609482,1.83361791884291,-10.5109359263761,1.56327343750903,"False",3.05648284177848,"False",0.606291019983394,"False",9.34832257028702,"False",-2.45356037841649,"False"
"2680","CSOD",747052,"Cornerstone OnDemand Inc",101003,"Technology","Application Software","2012-12-31",2012,-0.0245760443218455,0.0316385603486514,-0.628692743696048,2.36163351959783,-46.9704800892004,1.56080912793792,"False",3.10724320337426,"False",0.85935354891993,"False",9.34514147329824,"False",-3.45337863810868,"False"
"2681","CSOD",747052,"Cornerstone OnDemand Inc",101003,"Technology","Application Software","2013-12-31",2013,0.0218364701842231,0.0192929418641667,-0.786085130378984,3.59984055068349,-67.8196265769554,1.57050700639849,"False",3.10017908130234,"False",1.28088955300436,"False",9.34331782600626,"False",-3.94801595647809,"False"
"2682","CSOD",747052,"Cornerstone OnDemand Inc",101003,"Technology","Application Software","2014-12-31",2014,0.0250803413394508,0.0189344161573685,-1.2183715996771,4.94805414233954,-28.8910214333041,1.57118130869405,"False",3.08051635724761,"False",1.59899439673787,"False",9.34672017178578,"False",-3.9667740521482,"False"
"2683","CSOD",747052,"Cornerstone OnDemand Inc",101003,"Technology","Application Software","2015-12-31",2015,0.0244417097911931,0.00418171451717265,-1.57863063262631,6.26997840172786,-21.8733877870808,1.57104859253171,"False",3.06382920789109,"False",1.8357729099384,"False",9.34733228079717,"False",-5.47703394497043,"False"
"2684","CSOD",747052,"Cornerstone OnDemand Inc",101003,"Technology","Application Software","2016-12-31",2016,0.0753941846835218,0.0114627666590235,-1.20221242917529,7.61082831189855,-35.1934474916588,1.58158222574413,"False",3.08125836197765,"False",2.02957201114073,"False",9.34617012681279,"False",-4.46865117806941,"False"
"2685","CSOD",747052,"Cornerstone OnDemand Inc",101003,"Technology","Application Software","2017-12-31",2017,0.0618006803213433,0.0109338968528004,-1.07112919562712,8.41718766372114,-32.9838829379636,1.57878281425765,"False",3.08725724440281,"False",2.13027576577763,"False",9.3463630012618,"False",-4.51588751217369,"False"
"2686","CSOD",747052,"Cornerstone OnDemand Inc",101003,"Technology","Application Software","2018-12-31",2018,0.136610518908365,0.0190616411647193,-0.581887584036864,9.24862875909146,-86.6662245139176,1.59409274767775,"False",3.10933433317722,"False",2.22447529827498,"False",9.3416664722117,"False",-3.96007727928352,"False"
"2687","CSRA",378123,"CSRA Inc.",101003,"Technology","Application Software","2017-03-31",2016,0.879296235679215,0.0689253400424524,1.85836540220978,30.5224291224785,17.1333366205263,1.73457968666894,"False",3.21271196356672,"False",3.41846179441807,"False",9.35072780721758,"False",-2.67473138857045,"False"
"2738","CTSH",128066,"COGNIZANT TECHNOLOGY SOLUTIONS CORP",101003,"Technology","Application Software","2009-12-31",2009,0.712519770897239,0.194378449865972,0.888303472095379,5.44420404164522,25.5149289763965,1.70470611204269,"False",3.17288698340002,"False",1.69455156418334,"False",9.3514559204587,"False",-1.63794824769953,"False"
"2739","CTSH",128066,"COGNIZANT TECHNOLOGY SOLUTIONS CORP",101003,"Technology","Application Software","2010-12-31",2010,0.743223652945599,0.158206570014067,1.18643190559525,7.42775694918434,30.8867283720043,1.71027334457421,"False",3.18529603844428,"False",2.0052239220591,"False",9.35192229282186,"False",-1.84385369471277,"False"
"2740","CTSH",128066,"COGNIZANT TECHNOLOGY SOLUTIONS CORP",101003,"Technology","Application Software","2011-12-31",2011,0.826247341788653,0.198053549834209,1.42357846438388,9.86166630685901,22.5874448121247,1.72517382031551,"False",3.19505803878355,"False",2.28865515097507,"False",9.35120166864513,"False",-1.61921783114549,"False"
"2741","CTSH",128066,"COGNIZANT TECHNOLOGY SOLUTIONS CORP",101003,"Technology","Application Software","2012-12-31",2012,0.840771188414571,0.214817144563656,1.71853063973504,12.0094945089436,21.4958052803152,1.72775778730646,"False",3.20706809299335,"False",2.48569754602573,"False",9.35110684327173,"False",-1.53796810312823,"False"
"2742","CTSH",128066,"COGNIZANT TECHNOLOGY SOLUTIONS CORP",101003,"Technology","Application Software","2013-12-31",2013,0.831436320226466,0.199319134349863,2.01508938822372,14.5041823847794,25.0559604427804,1.72609776877829,"False",3.21899987293535,"False",2.67443704816523,"False",9.35141606334343,"False",-1.61284804859531,"False"
"2743","CTSH",128066,"COGNIZANT TECHNOLOGY SOLUTIONS CORP",101003,"Technology","Application Software","2014-12-31",2014,0.681069779597526,0.23997457699373,2.34938775510204,16.7559183673469,22.4143502432245,1.69897127898573,"False",3.23228155561496,"False",2.81875153122683,"False",9.35118663336852,"False",-1.42722229044383,"False"
"2744","CTSH",128066,"COGNIZANT TECHNOLOGY SOLUTIONS CORP",101003,"Technology","Application Software","2015-12-31",2015,0.708368425082306,0.252049251695166,2.64796999836948,20.2445785097016,22.6664199507389,1.70395100518618,"False",3.24399691166723,"False",3.00788702979106,"False",9.3512085284794,"False",-1.37813076733247,"False"
"2745","CTSH",128066,"COGNIZANT TECHNOLOGY SOLUTIONS CORP",101003,"Technology","Application Software","2016-12-31",2016,0.702426027205161,0.313883370442649,2.54590163934426,22.1098360655738,22.0079201545396,1.70286912263974,"False",3.24000751543726,"False",3.0960225803495,"False",9.35115132929946,"False",-1.15873379378304,"False"
"2746","CTSH",128066,"COGNIZANT TECHNOLOGY SOLUTIONS CORP",101003,"Technology","Application Software","2017-12-31",2017,0.735168517180212,0.252479476724511,2.52773109243697,24.890756302521,28.0963430851064,1.70881578251257,"False",3.2392956380679,"False",3.21449650171621,"False",9.35168006248957,"False",-1.37642531386911,"False"
"2747","CTSH",128066,"COGNIZANT TECHNOLOGY SOLUTIONS CORP",101003,"Technology","Application Software","2018-12-31",2018,0.762961100986615,0.308154439754512,3.59760273972603,27.611301369863,17.6450832936697,1.71383584485195,"False",3.28037027046319,"False",3.31822515883575,"False",9.3507722781139,"False",-1.17715419390707,"False"
"2748","CTXS",131663,"CITRIX SYSTEMS INC",101003,"Technology","Application Software","2009-12-31",2009,0.104418198163983,0.284324124385671,1.03260804930129,8.72550747357894,40.2960252228859,1.58753325579286,"False",3.17891263043662,"False",2.16625062955799,"False",9.35273867146864,"False",-1.2576404085412,"False"
"2749","CTXS",131663,"CITRIX SYSTEMS INC",101003,"Technology","Application Software","2010-12-31",2010,0.129759693271412,0.196653399795981,1.45567026558436,9.84927627603961,46.995532997672,1.59270042616331,"False",3.19637178872353,"False",2.28739797797087,"False",9.35331953479934,"False",-1.62631249169042,"False"
"2750","CTXS",131663,"CITRIX SYSTEMS INC",101003,"Technology","Application Software","2011-12-31",2011,0.151837730126373,0.235880760891007,1.86907328434072,11.5735439910617,32.4866876589153,1.59718051108499,"False",3.21314283424314,"False",2.44872180295104,"False",9.35206115709661,"False",-1.44442885210039,"False"
"2751","CTXS",131663,"CITRIX SYSTEMS INC",101003,"Technology","Application Software","2012-12-31",2012,0.144820221491026,0.251540270874786,1.86405575030799,13.6738575258157,35.2028097813909,1.59575868989922,"False",3.21294095858273,"False",2.61548580008788,"False",9.35229685165533,"False",-1.38015217949806,"False"
"2752","CTXS",131663,"CITRIX SYSTEMS INC",101003,"Technology","Application Software","2013-12-31",2013,0.144957196020374,0.278823167646821,1.80362293819225,15.5033812319052,35.0683053872639,1.59578646173527,"False",3.21050629562729,"False",2.74105814412914,"False",9.3522851811922,"False",-1.27717750581928,"False"
"2753","CTXS",131663,"CITRIX SYSTEMS INC",101003,"Technology","Application Software","2014-12-31",2014,0.147193209297448,0.198923751073714,1.46974367957027,18.3503006948094,43.4089296568053,1.59623970848495,"False",3.19694737156782,"False",2.90964596100443,"False",9.35300860968549,"False",-1.61483368811596,"False"
"2754","CTXS",131663,"CITRIX SYSTEMS INC",101003,"Technology","Application Software","2015-12-31",2015,0.135422166954396,0.162672765821724,1.99150048016363,16.5011286963246,37.9864332213389,1.59385137294083,"False",3.21805598833308,"False",2.80342878440482,"False",9.35253834609081,"False",-1.81601466769433,"False"
"2755","CTXS",131663,"CITRIX SYSTEMS INC",101003,"Technology","Application Software","2016-12-31",2016,0.144674046790513,0.185950175289175,3.41290010440274,17.4179419928191,26.1683604172263,1.59572905186091,"False",3.2733985591848,"False",2.85750082396411,"False",9.35151266211411,"False",-1.68227651594318,"False"
"2756","CTXS",131663,"CITRIX SYSTEMS INC",101003,"Technology","Application Software","2017-12-31",2017,0.171544468758333,0.0725257127456764,-0.133238587036906,18.1648328328071,-660.469327670254,1.60116252802409,"False",3.12915999787656,"False",2.89948746292271,"False",9.29003773575871,"False",-2.62381412143694,"False"
"2757","CTXS",131663,"CITRIX SYSTEMS INC",101003,"Technology","Application Software","2018-12-31",2018,0.204340924317506,0.0368849874968949,3.94470788164513,20.3784107884386,25.9740399223857,1.60775454981195,"False",3.29334190014376,"False",3.01447604577656,"False",9.35149578835188,"False",-3.29995065362126,"False"
"2849","CY",526074,"CYPRESS SEMICONDUCTOR CORP /DE/",101004,"Technology","Semiconductors","2010-12-31",2010,0.397715885798019,0.19767591887862,0.395773786818688,4.58535769711094,46.9460096115761,1.64576313552026,"False",3.15204286734237,"False",1.52286811730251,"False",9.35331524224104,"False",-1.62112636260484,"False"
