"","Ticker","SimFinId","Company.Name","Sector","Industry","Fiscal.Year","Operating.Profit.Margin","Operating.Profit.Margin.out","Return.On.Capital","Return.On.Capital.t","Return.On.Capital.out","Return.On.Equity","Return.On.Equity.t","Return.On.Equity.out","Book.to.Market.Ratio","Book.to.Market.Ratio.t","Book.to.Market.Ratio.out","Receivable.Turnover","Receivable.Turnover.t","Receivable.Turnover.out","Return","Return2","Return3","Return4","Year.adj"
"1695","SPRT",533572,"Support.com, Inc.","Technology","Application Software",2011,-0.344415758093575,FALSE,0.020515222274025,0.273752908619708,FALSE,0.165640989696502,0.549189980839409,FALSE,0.656567431613551,-0.273451612610256,FALSE,10.4887979738944,2.37901959926916,FALSE,-0.655962694934257,-0.628522975994179,-0.990268263289199,0.371477024005821,2010
"1696","SPRT",533572,"Support.com, Inc.","Technology","Application Software",2012,-0.0781610473357979,FALSE,0.0537450383196599,0.377380502959892,FALSE,0.419548831627631,0.748618988490495,FALSE,0.364458032045629,-0.757920936695789,FALSE,6.99669389342668,1.98817715707857,FALSE,0.805200051942805,1.30846018638278,0.836580716285008,2.30846018638278,2011
"1697","SPRT",533572,"Support.com, Inc.","Technology","Application Software",2013,0.121955922552545,FALSE,0.0892046232403829,0.446816416429264,FALSE,0.560400855381777,0.824453684409936,FALSE,0.488245699672519,-0.523526921174254,FALSE,9.09928785220353,2.24122070747517,FALSE,-0.120652989258621,-0.00223691961256561,-0.00223942525455278,0.997763080387434,2012
"1698","SPRT",533572,"Support.com, Inc.","Technology","Application Software",2014,-0.0379559229314022,FALSE,0.0949025618151832,0.456134209840151,FALSE,0.594749323554915,0.840965124415999,FALSE,0.842641982704815,-0.0546423729039509,FALSE,5.93089401843779,1.8304048510241,FALSE,-0.443272858386612,-0.512588377964046,-0.718646293110292,0.487411622035954,2013
"1699","SPRT",533572,"Support.com, Inc.","Technology","Application Software",2015,-0.183931827292359,FALSE,0.0806522089721904,0.432054721599249,FALSE,0.649763126173857,0.866133867237617,FALSE,1.29491824574874,0.335829144357355,FALSE,5.28700348670267,1.72143006804324,FALSE,-0.519045805161413,-0.457947855340622,-0.61239307431154,0.542052144659378,2014
"1700","SPRT",533572,"Support.com, Inc.","Technology","Application Software",2016,-0.248216023353876,FALSE,0.0600668685671482,0.391632144339181,FALSE,0.587666643400572,0.837613522724049,FALSE,1.20646534648815,0.270520954963722,FALSE,6.15430681704761,1.86560203622762,FALSE,-0.156847367905107,-0.243221331411584,-0.2786844479678,0.756778668588416,2015
"1701","SPRT",533572,"Support.com, Inc.","Technology","Application Software",2017,-0.0239017980406181,FALSE,0.0810294543017215,0.432727309741529,FALSE,0.802490346806476,0.929280032749545,FALSE,1.25132761564663,0.304177273122715,FALSE,6.28420612522212,1.88551132512104,FALSE,-0.0729034976822588,-0.0874102289409992,-0.0914688191216703,0.912589771059001,2016
"1702","SPRT",533572,"Support.com, Inc.","Technology","Application Software",2018,-0.144732490761909,FALSE,0.0847259999324815,0.43921001488384,FALSE,0.979204944045432,0.993019703513345,FALSE,1.03420369165978,0.129610948119761,FALSE,5.81951301146348,1.81238364750418,FALSE,0.0165289256198347,0.18859649122807,0.17277319192526,1.18859649122807,2017
"1703","SQ",83293,"Square, Inc.","Technology","Application Software",2016,-0.0697703135854244,FALSE,1.69350849513931,1.19196213618675,FALSE,1.69350849513931,1.19196213618675,FALSE,0.12376029172951,-1.4786640409495,FALSE,2829.0082781457,7.94778948600295,TRUE,0.0690196078431373,-8.03506861057107e-05,-8.03539143952037e-05,0.999919649313894,2015
"1704","SQ",83293,"Square, Inc.","Technology","Application Software",2017,0.00578615000182906,FALSE,1.17955638240727,1.05658936482334,FALSE,1.71744032108534,1.19755063378671,FALSE,0.0597887455049236,-1.80806898919831,FALSE,52.5401717919514,3.96737613355616,FALSE,1.50868306801737,2.32053571428571,1.20012612963593,3.32053571428571,2016
"1705","SQ",83293,"Square, Inc.","Technology","Application Software",2018,0.0156034682189585,FALSE,0.982567533051249,0.99415508116773,FALSE,1.77151024407832,1.20998844423049,FALSE,0.049236663680086,-1.87458659150635,FALSE,44.9220512122038,3.81170681592973,FALSE,0.6164265129683,0.959502721161029,0.672690727358309,1.95950272116103,2017
"1706","SSC",739951,"Seven Stars Cloud Group, Inc.","Technology","Application Software",2017,-0.0662682152592298,FALSE,0.235231239255633,0.617302921262663,FALSE,4.22660813743509,1.61682864526819,FALSE,0.10679884333717,-1.5559892926219,FALSE,15.158214252221,2.7384973593607,FALSE,2.7479674796748,0.395123972650045,0.332983280607874,1.39512397265004,2016
"1707","SSNC",721918,"SS&C Technologies Holdings Inc","Technology","Application Software",2011,0.252885434756815,FALSE,0.218350472130899,0.602168516204611,FALSE,0.240628791055634,0.621988750133094,FALSE,0.672406659765206,-0.252844831816737,FALSE,8.14451692253629,2.13417044952325,FALSE,-0.125,-0.0832369942196532,-0.0869062852970313,0.916763005780347,2010
"1708","SSNC",721918,"SS&C Technologies Holdings Inc","Technology","Application Software",2012,0.22328130153196,FALSE,0.168161216775694,0.55196128077644,FALSE,0.322936337695013,0.68607612316368,FALSE,0.561947874038254,-0.406271049958927,FALSE,11.6913200991504,2.4846430355102,FALSE,0.253528773072747,0.58509234828496,0.460642669534152,1.58509234828496,2011
"1709","SSNC",721918,"SS&C Technologies Holdings Inc","Technology","Application Software",2013,0.256724409360434,FALSE,0.238016785652871,0.61973001221889,FALSE,0.383197965751623,0.726341845195413,FALSE,0.32504345003358,-0.845773638651814,FALSE,7.77295233940452,2.08920240976414,FALSE,0.875423728813559,0.629353233830846,0.488183147016231,1.62935323383085,2012
