"","Ticker","Year","SimFinId","Return","Return2","Return3","Return4"
"38","AAME",2008,450021,-0.521290322580645,-0.515242290748899,-0.724106081425029,0.484757709251101
"39","AAME",2009,450021,0.620253164556962,0.163213376953835,0.151186327863243,1.16321337695383
"40","AAME",2010,450021,0.537878787878788,0.265217391304348,0.235243958248297,1.26521739130435
"41","AAME",2011,450021,-0.0339805825242719,0.0882352941176471,0.0845573880280631,1.08823529411765
"42","AAME",2012,450021,0.611011980627071,0.6,0.470003629245735,1.6
"43","AAME",2013,450021,0.330097087378641,0.42560553633218,0.354596661237094,1.42560553633218
"44","AAME",2014,450021,-0.00488997555012215,-0.0420792079207921,-0.0429901849313683,0.957920792079208
"45","AAME",2015,450021,0.255639097744361,0.149870801033592,0.139649589136458,1.14987080103359
"46","AAME",2016,450021,-0.17434869739479,-0.0833333333333335,-0.0870113769896301,0.916666666666666
"47","AAME",2017,450021,-0.155555555555556,0.0132546192489995,0.0131675453602016,1.013254619249
"48","AAME",2018,450021,-0.298063583815029,-0.237837837837838,-0.271595934700157,0.762162162162162
"49","AAME",2019,450021,0.0493827160493826,-0.0449438202247191,-0.0459851132418234,0.955056179775281
"50","AAN",2007,441241,-0.348419730416317,-0.2591968817065,-0.30002038629955,0.7408031182935
"51","AAN",2008,441241,0.293453684886555,0.104075562700965,0.0990083899881986,1.10407556270096
"52","AAN",2009,441241,0.0392413793103448,-0.0452706212911676,-0.0463273517389013,0.954729378708832
"53","AAN",2010,441241,0.365430466229889,0.421804511278196,0.351926847442658,1.4218045112782
"54","AAN",2011,441241,0.30409756097561,0.43379679144385,0.36032602463517,1.43379679144385
"55","AAN",2012,441241,0.0408373117884686,0.188534051558292,0.172720658277091,1.18853405155829
"56","AAN",2013,441241,0.0261838440111421,-0.0778858625162127,-0.081086269720946,0.922114137483787
"57","AAN",2014,441241,0.0416581719334013,-0.123668430335097,-0.132010755476704,0.876331569664903
"58","AAN",2015,441241,-0.270236936059721,0.000889248181083398,0.000888853034157755,1.00088924818108
"59","AAN",2016,441241,0.451492537313433,0.000403225806451619,0.000403144532773236,1.00040322580645
"60","AAN",2017,441241,0.233410493827161,0.487107171635777,0.396832737265446,1.48710717163578
"61","AAN",2018,441241,0.0594071841245917,0.271186440677966,0.239950669630591,1.27118644067797
"62","AAN",2019,441241,0.27322206095791,0.118496496071353,0.111985369239834,1.11849649607135
"63","AAOI",2013,671827,0.501,0.268,0.237440856015034,1.268
"64","AAOI",2014,671827,-0.245967741935484,0.254079254079254,0.226401641233767,1.25407925407925
"65","AAOI",2015,671827,0.521276595744681,0.280745341614907,0.247442206598397,1.28074534161491
"66","AAOI",2016,671827,0.382075471698113,-0.0674102812803104,-0.0697899189881253,0.93258971871969
"67","AAOI",2017,671827,0.595107549557149,1.11636363636364,0.749699350064867,2.11636363636364
"68","AAOI",2018,671827,-0.591798941798942,-0.514229151200198,-0.722018270802013,0.485770848799802
"69","AAOI",2019,671827,-0.186666666666667,-0.34654525977504,-0.425482005814421,0.65345474022496
"70","AAON",2007,919501,0.189768063376921,0.0709936050396106,0.0685868204296811,1.07099360503961
"71","AAON",2008,919501,0.107976024248204,-0.0244364072484679,-0.024739931139556,0.975563592751532
"72","AAON",2009,919501,-0.0224361017273249,0.164584230934942,0.15236414000201,1.16458423093494
"73","AAON",2010,919501,0.484606477539761,0.417212764772495,0.348692101005376,1.4172127647725
"74","AAON",2011,919501,0.111614001087188,0.342435069396729,0.294485180791184,1.34243506939673
"75","AAON",2012,919501,0.0245842371655821,0.0580088495575223,0.0563886978222246,1.05800884955752
"76","AAON",2013,919501,1.2615628977458,0.971343225848045,0.678715150934254,1.97134322584804
"77","AAON",2014,919501,0.0634995296331138,0.106085137398252,0.100826877893613,1.10608513739825
"78","AAON",2015,919501,0.0394678492239467,0.0519083969465649,0.0506060353784066,1.05190839694656
"79","AAON",2016,919501,0.458808063102542,0.477473065621939,0.39033324043445,1.47747306562194
"80","AAON",2017,919501,0.104932735426009,0.171428571428571,0.158224005214894,1.17142857142857
"81","AAON",2018,919501,-0.042489851150203,-0.0133333333333333,-0.0134230203321408,0.986666666666667
"82","AAON",2019,919501,0.33584032398033,0.369385342789598,0.314361984266207,1.3693853427896
"83","AAP",2007,184955,0.070568468216186,-0.0394847381685803,-0.040285407434463,0.96051526183142
"84","AAP",2008,184955,-0.106040622527038,-0.101714285714286,-0.107267093928408,0.898285714285714
"85","AAP",2009,184955,0.202598936798582,0.201923076923077,0.183922838160929,1.20192307692308
"86","AAP",2010,184955,0.631203931203931,0.73411326774794,0.550496197878928,1.73411326774794
"87","AAP",2011,184955,0.0506766917293232,0.000306325624138259,0.000306278716023733,1.00030632562414
"88","AAP",2012,184955,0.0203823446724767,0.120768382931822,0.114014506267162,1.12076838293182
"89","AAP",2013,184955,0.509320996053885,0.407417893544734,0.341756744370821,1.40741789354473
"90","AAP",2014,184955,0.445451250453063,0.498066354569509,0.404175179554274,1.49806635456951
"91","AAP",2015,184955,-0.0627914205781785,0.340915226781858,0.293352385882103,1.34091522678186
"92","AAP",2016,184955,0.134740368509213,-0.29537009139299,-0.350082566336066,0.70462990860701
"93","AAP",2017,184955,-0.414861224967795,-0.413926222476408,-0.534309597118984,0.586073777523592
"94","AAP",2018,184955,0.562933597621407,0.94339851815863,0.664438253923492,1.94339851815863
"95","AAP",2019,184955,0.0924052254098361,0.0668292073018254,0.0646908913740978,1.06682920730183
"96","AAPL",2007,111052,1.29551962748741,1.20130444305636,0.789050113313504,2.20130444305636
"97","AAPL",2008,111052,-0.571684505973562,-0.429534311451254,-0.561302254260355,0.570465688548746
"98","AAPL",2009,111052,1.45379260877362,0.779473861586345,0.576317737232159,1.77947386158635
"99","AAPL",2010,111052,0.511315185306658,0.585772083365604,0.461071407568028,1.5857720833656
"100","AAPL",2011,111052,0.243703783319003,0.339354662380166,0.292187902719904,1.33935466238017
"101","AAPL",2012,111052,0.390505713362412,0.544675364478475,0.434813768192735,1.54467536447847
"102","AAPL",2013,111052,0.162146994771042,0.00715773461268437,0.0071322396156166,1.00715773461268
"103","AAPL",2014,111052,0.482183190586386,0.574405557039808,0.453877776933484,1.57440555703981
"104","AAPL",2015,111052,-0.0368076128916419,0.122528183330253,0.115583447962958,1.12252818333025
"105","AAPL",2016,111052,0.150472663483091,-0.0346208392425127,-0.0352343421110737,0.965379160757487
"106","AAPL",2017,111052,0.482642487046632,0.511017098536929,0.4127829992669,1.51101709853693
"107","AAPL",2018,111052,-0.0564174894217207,0.304409254135515,0.265750259461307,1.30440925413552
"108","AAPL",2019,111052,0.231067208987023,-0.126181237160466,-0.134882290001889,0.873818762839534
"109","AAWW",2007,762204,0.20730349588065,0.304609218436874,0.26590354645705,1.30460921843687
"110","AAWW",2008,762204,-0.650194336479734,-0.66597510373444,-1.09653974906614,0.33402489626556
"111","AAWW",2009,762204,0.960526315789474,0.362176165803109,0.30908354283095,1.36217616580311
"112","AAWW",2010,762204,0.46998420221169,0.992375142966069,0.689327466213684,1.99237514296607
"113","AAWW",2011,762204,-0.318858560794045,-0.311651179413867,-0.373459562867356,0.688348820586133
"114","AAWW",2012,762204,0.124873096446701,0.486216216216216,0.396233437875499,1.48621621621622
"115","AAWW",2013,762204,-0.0963987703118138,-0.257915831663327,-0.298292607831951,0.742084168336673
"116","AAWW",2014,762204,0.200097370983447,-0.00828666210027251,-0.00832118734966825,0.991713337899727
"117","AAWW",2015,762204,-0.168271174982949,0.118524545701112,0.112010446902706,1.11852454570111
"118","AAWW",2016,762204,0.287654320987654,0.0123367198838896,0.0122612426818622,1.01233671988389
"119","AAWW",2017,762204,0.123563218390805,0.462455303933254,0.380116738243705,1.46245530393325
"120","AAWW",2018,762204,-0.280034129692833,-0.166747376916869,-0.182418413784684,0.833252623083132
"121","AAWW",2019,762204,0.224806201550388,-0.0276923076923076,-0.0280829687428255,0.972307692307692
"122","AAXN",2007,493957,0.810062893081761,1.09433962264151,0.739238287760212,2.09433962264151
"123","AAXN",2008,493957,-0.633587786259542,-0.692638036809816,-1.17972919271594,0.307361963190184
"124","AAXN",2009,493957,-0.173584905660377,-0.182,-0.20089294237939,0.818
"125","AAXN",2010,493957,0.0538116591928252,-0.0317073170731706,-0.0322208790111629,0.968292682926829
"126","AAXN",2011,493957,0.0778947368421053,0.245614035087719,0.219628609206765,1.24561403508772
"127","AAXN",2012,493957,0.706106870229007,0.606995884773662,0.474366525939192,1.60699588477366
"128","AAXN",2013,493957,0.74522754997747,1.27935897435897,0.823894251838889,2.27935897435897
"129","AAXN",2014,493957,0.671717171717172,0.0638057594579333,0.0618528173534747,1.06380575945793
"130","AAXN",2015,493957,-0.352434456928839,0.264721772015127,0.234852154917413,1.26472177201513
"131","AAXN",2016,493957,0.425882352941176,-0.0435897435897436,-0.0445683194798767,0.956410256410256
"132","AAXN",2017,493957,0.0860655737704919,0.0272808586762075,0.0269153684141084,1.02728085867621
"133","AAXN",2018,493957,0.649698340874811,1.68347826086957,0.98711381156581,2.68347826086957
"134","AAXN",2019,493957,0.265643172830891,-0.123691415686906,-0.132036984878968,0.876308584313094
"135","AB",2007,823898,-0.00187149095446046,0.110168434185901,0.104511746322333,1.1101684341859
"136","AB",2008,823898,-0.677853205254289,-0.660379639704993,-1.07992687258766,0.339620360295007
"137","AB",2009,823898,0.408007626310772,0.161573880284638,0.149775878854725,1.16157388028464
"138","AB",2010,823898,-0.12872676253946,-0.0257731958762887,-0.0261111440036856,0.974226804123711
"139","AB",2011,823898,-0.382127659574468,-0.365723657236572,-0.455270547642854,0.634276342763428
"140","AB",2012,823898,0.378844711177794,0.266666666666667,0.236388778064231,1.26666666666667
"141","AB",2013,823898,0.29915014164306,0.467516697024894,0.383571650525843,1.46751669702489
"142","AB",2014,823898,0.301408450704225,0.287974683544304,0.253070971855683,1.2879746835443
"143","AB",2015,823898,-0.0141491395793498,0.0386636636636636,0.037934948126646,1.03866366366366
"144","AB",2016,823898,0.0606060606060605,-0.0990639625585023,-0.104321014524722,0.900936037441498
"145","AB",2017,823898,0.144421052631579,0.280733944954128,0.247433308099128,1.28073394495413
"146","AB",2018,823898,0.205588822355289,0.220463320463321,0.199230557522034,1.22046332046332
"147","AB",2019,823898,0.0953264094955489,0.0285908781484003,0.0281897860988622,1.0285908781484
"148","ABAX",2007,36105,0.858994297563504,0.519958527734578,0.418683050100813,1.51995852773458
"149","ABAX",2008,36105,-0.553108447170337,-0.480743243243243,-0.65535680377951,0.519256756756757
"150","ABAX",2009,36105,0.593886462882096,0.444761000316556,0.367943910179881,1.44476100031656
"151","ABAX",2010,36105,0.048828125,0.0421006944444446,0.0412385744054715,1.04210069444444
"152","ABAX",2011,36105,0.0240562546262029,0.162386081193041,0.150474859004929,1.16238608119304
"153","ABAX",2012,36105,0.372972972972973,0.360207100591716,0.307636968001412,1.36020710059172
"154","ABAX",2013,36105,0.0529473684210526,-0.00352685838307115,-0.00353309241010136,0.996473141616929
"155","ABAX",2014,36105,0.43650993210963,0.480672268907563,0.39249622039055,1.48067226890756
"156","ABAX",2015,36105,-0.0209387541441285,-0.0432728647014361,-0.0442370532649372,0.956727135298564
"157","ABAX",2016,36105,-0.0256128796194657,-0.0392664939206697,-0.0400582174396069,0.96073350607933
"158","ABAX",2017,36105,-0.0580936266215453,0.0266303208219753,0.0262819058939376,1.02663032082198
"159","ABAX",2018,36105,0.681258825902764,0.72734795200662,0.546587256581473,1.72734795200662
"160","ABBV",2013,61199,0.558132875143184,0.433276059564719,0.359962774789828,1.43327605956472
"161","ABBV",2014,61199,0.287413660782809,0.338815789473684,0.291785484036374,1.33881578947368
"162","ABBV",2015,61199,-0.0664431575739104,-0.0328306628966384,-0.0333816829308278,0.967169337103362
"163","ABBV",2016,61199,0.117809162934895,-0.0574675324675325,-0.0591849119429906,0.942532467532468
"164","ABBV",2017,61199,0.577717736808646,0.657321428571429,0.505202701872152,1.65732142857143
"165","ABBV",2018,61199,-0.014000411776817,-0.102886098259529,-0.108572444226107,0.897113901740471
"166","ABBV",2019,61199,-0.104997807978957,0.0508300090078498,0.0495803366702789,1.05083000900785
"167","ABC",2007,187024,0.0673025732031943,0.113664596273292,0.107656015626624,1.11366459627329
"168","ABC",2008,187024,-0.183494490667866,-0.319017094017094,-0.384218074494356,0.680982905982906
"169","ABC",2009,187024,0.467222222222222,0.440179142674344,0.364767510485255,1.44017914267434
"170","ABC",2010,187024,0.310764549258273,0.489887640449438,0.398700708019622,1.48988764044944
"171","ABC",2011,187024,0.0989492119089317,0.252430133657351,0.225085770909939,1.25243013365735
"172","ABC",2012,187024,0.159120995499073,0.0113895216400911,0.0113251493570536,1.01138952164009
"173","ABC",2013,187024,0.632828630419821,0.67307206068268,0.514661493810305,1.67307206068268
"174","ABC",2014,187024,0.300171159606333,0.317315026697178,0.275595594382979,1.31731502669718
"175","ABC",2015,187024,0.157929588345657,0.138212329565319,0.129458899640357,1.13821232956532
"176","ABC",2016,187024,-0.222216792102434,-0.264895908111989,-0.307743168180353,0.735104091888011
"177","ABC",2017,187024,0.188319959240861,0.122548317823909,0.11560138453986,1.12254831782391
"178","ABC",2018,187024,-0.175908844275638,0.15539494062984,0.144442225464874,1.15539494062984
"179","ABC",2019,187024,0.0838079739625712,-0.0918136589778381,-0.0963057000458267,0.908186341022162
"180","ABCD",2018,358762,1.41736227045075,1.40066777963272,0.875746940165542,2.40066777963272
"181","ABG",2007,545489,-0.331089608750526,-0.202566259991586,-0.226356532403804,0.797433740008414
"182","ABG",2008,545489,-0.653566710700132,-0.768156424581006,-1.4616923786041,0.231843575418994
"183","ABG",2009,545489,1.5174672489083,2.00617283950617,1.10066778785021,3.00617283950617
"184","ABG",2010,545489,0.582191780821918,0.460992907801419,0.379116278411413,1.46099290780142
"185","ABG",2011,545489,0.147418839808409,0.287094547964113,0.252387389757234,1.28709454796411
"186","ABG",2012,545489,0.453266787658802,0.801249290176036,0.588480474258533,1.80124929017604
"187","ABG",2013,545489,0.654556650246306,0.504383218534753,0.408382992629435,1.50438321853475
"188","ABG",2014,545489,0.413780260707635,0.456738768718802,0.376200217190699,1.4567387687188
"189","ABG",2015,545489,-0.119467293380337,0.125159823838613,0.11792509120034,1.12515982383861
"190","ABG",2016,545489,-0.0675532718754722,-0.356529426622885,-0.440878982009251,0.643470573377115
"191","ABG",2017,545489,0.0207336523125996,0.203921568627451,0.185584202428771,1.20392156862745
"192","ABG",2018,545489,0.0367029548989113,0.0628571428571428,0.0609606997896872,1.06285714285714
"193","ABG",2019,545489,0.0555471008978847,0.0669127826488232,0.0647692282559094,1.06691278264882
"194","ABM",2007,199984,-0.0886462882096069,0.0480349344978166,0.0469169197877517,1.04803493449782
"195","ABM",2008,199984,-0.0374199901526341,-0.276129032258065,-0.323142123830651,0.723870967741935
"196","ABM",2009,199984,0.13201496525922,0.182598039215686,0.167713746374879,1.18259803921569
"197","ABM",2010,199984,0.280534351145038,0.22623473181094,0.203948280697343,1.22623473181094
"198","ABM",2011,199984,-0.201658499811534,-0.0845814977973569,-0.0883739388162756,0.915418502202643
"199","ABM",2012,199984,-0.0185097294731847,0.0124095139607032,0.0123331470772161,1.0124095139607
"200","ABM",2013,199984,0.443867457962414,0.480252764612954,0.392212860094246,1.48025276461295
"201","ABM",2014,199984,0.0289982425307557,0.0291332847778587,0.0287169769165563,1.02913328477786
"202","ABM",2015,199984,0.00906239107703024,0.0514120202751628,0.0501340419754492,1.05141202027516
"203","ABM",2016,199984,0.478973627940128,0.401269393511989,0.337378535459744,1.40126939351199
"204","ABM",2017,199984,-0.0534877988661573,0.0913510747185261,0.0874164467631062,1.09135107471853
"205","ABM",2018,199984,-0.133386159535129,-0.252614068441065,-0.291173585283005,0.747385931558935
"206","ABM",2019,199984,0.159314503332275,0.186038961038961,0.170619150827662,1.18603896103896
"207","ABMC",2007,160965,0.101123595505618,0,0,1
"208","ABMC",2008,160965,-0.755102040816326,-0.540229885057471,-0.777028664540647,0.459770114942529
"209","ABMC",2009,160965,-0.620689655172414,-0.731707317073171,-1.31567679390594,0.268292682926829
"210","ABMC",2010,160965,-0.25,-0.181818181818182,-0.200670695462152,0.818181818181818
"211","ABMC",2011,160965,0.888888888888889,0.333333333333333,0.287682072451781,1.33333333333333
"212","ABMC",2012,160965,-0.1875,0.5,0.405465108108164,1.5
"213","ABMC",2013,160965,0,-0.0555555555555555,-0.0571584138399486,0.944444444444445
"214","ABMC",2014,160965,0,-0.333333333333333,-0.405465108108164,0.666666666666667
"215","ABMC",2015,160965,0,0.0833333333333334,0.0800427076735364,1.08333333333333
"216","ABMC",2016,160965,-0.153846153846154,0,0,1
"217","ABMC",2017,160965,-0.285714285714286,-0.25,-0.287682072451781,0.75
"218","ABMC",2018,160965,-0.3,-0.25,-0.287682072451781,0.75
"219","ABMC",2019,160965,0.142857142857143,-0.111111111111111,-0.117783035656383,0.888888888888889
"220","ABMD",2007,445587,0.0928270042194092,-0.0386779184247539,-0.0394457736392364,0.961322081575246
"221","ABMD",2008,445587,0.0795529257067719,0.09372421346376,0.0895885821500579,1.09372421346376
"222","ABMD",2009,445587,-0.469623329283111,-0.38013698630137,-0.478256771002456,0.61986301369863
"223","ABMD",2010,445587,0.0846501128668172,0.129244249726177,0.121548603421992,1.12924424972618
"224","ABMD",2011,445587,0.900205761316872,0.459302325581395,0.377958462318331,1.4593023255814
"225","ABMD",2012,445587,-0.291512915129151,0.376388888888889,0.319463322319887,1.37638888888889
"226","ABMD",2013,445587,0.953250547845142,0.519629871075134,0.418466799334194,1.51962987107513
"227","ABMD",2014,445587,0.427606901725431,0.370819397993311,0.315408661774125,1.37081939799331
"228","ABMD",2015,445587,1.359027959237,1.38690861957226,0.869999064081905,2.38690861957226
"229","ABMD",2016,445587,0.268918918918919,0.42340021691974,0.353048528278512,1.42340021691974
"230","ABMD",2017,445587,0.66497867803838,0.819485051400547,0.598553522263065,1.81948505140055
"231","ABMD",2018,445587,0.727741455376601,0.768058866203752,0.569882259025286,1.76805886620375
"232","ABMD",2019,445587,-0.0960625435209218,-0.200028011204482,-0.223178565932816,0.799971988795518
"233","ABT",2007,63877,0.175916444808519,0.144583248003277,0.135040595208038,1.14458324800328
"234","ABT",2008,63877,-0.0223987149741211,0.0365652492668621,0.0359126024481373,1.03656524926686
"235","ABT",2009,63877,0.0377358490566038,-0.0542452830188679,-0.0557720279253884,0.945754716981132
"236","ABT",2010,63877,-0.0841483668573538,0.0434782608695653,0.0425596144187956,1.04347826086957
"237","ABT",2011,63877,0.203354731828536,0.0808452888716557,0.0777434098870295,1.08084528887166
"238","ABT",2012,63877,0.193177801343231,0.274976392823418,0.242927663006364,1.27497639282342
"239","ABT",2013,63877,1.27677089783282,0.0912363138686131,0.0873112863918708,1.09123631386861
"240","ABT",2014,63877,0.205040693095301,0.212046879258654,0.192310566155415,1.21204687925865
"241","ABT",2015,63877,0.0137016574585635,0.0505050505050504,0.0492710490067827,1.05050505050505
"242","ABT",2016,63877,-0.10218479745107,-0.102495543672014,-0.108137193364079,0.897504456327986
"243","ABT",2017,63877,0.504656592482153,0.409021406727829,0.342895425652679,1.40902140672783
"244","ABT",2018,63877,0.262027491408935,0.300055668955279,0.262407085823935,1.30005566895528
"245","ABT",2019,63877,0.140218781076857,0.161673179910262,0.149861362338067,1.16167317991026
"246","ABTL",2007,445589,-0.214285714285714,-0.262857142857143,-0.304973569561842,0.737142857142857
"247","ABTL",2008,445589,-0.83271375464684,-0.691699604743083,-1.17668066203793,0.308300395256917
"248","ABTL",2009,445589,1.22222222222222,-0.025974025974026,-0.0263173083173733,0.974025974025974
"249","ABTL",2010,445589,-0.0947368421052632,0.135135135135135,0.126751705639144,1.13513513513514
"250","ABTL",2011,445589,-0.186046511627907,0.0843373493975903,0.0809690625336672,1.08433734939759
"251","ABTL",2012,445589,0.11719298245614,-0.082758620689655,-0.0863846141988205,0.917241379310345
"252","ABTL",2013,445589,2.89948453608247,1.05289672544081,0.719251832553672,2.05289672544081
"253","ABTL",2014,445589,-0.279100529100529,0.136531365313653,0.127980962093873,1.13653136531365
"254","ABTL",2015,445589,1.06215722120658,1.0043057050592,0.695297719023174,2.0043057050592
"255","ABTL",2016,445589,-0.391952983725136,-0.11525974025974,-0.122461168870275,0.88474025974026
"256","ABTL",2017,445589,-0.48871085214858,-0.569852941176471,-0.843628131498241,0.430147058823529
"257","AC",2015,919941,0.0338983050847458,NA,NA,NA
"258","AC",2016,919941,0.0986995665221742,0.154237288135593,0.143439769249747,1.15423728813559
"259","AC",2017,919941,0.0345864661654136,0.0970588235294118,0.0926328020336085,1.09705882352941
"260","AC",2018,919941,0.0359649122807016,0.0375499334221039,0.0368621005641909,1.0375499334221
"261","AC",2019,919941,0.135150645624103,0.0190133607399795,0.0188348657738455,1.01901336073998
"262","ACA",2018,919864,-0.077,-0.2,-0.22314355131421,0.8
"263","ACA",2019,919864,0.11353711790393,0.378378378378379,0.320907720080101,1.37837837837838
"264","ACAD",2007,445591,0.245219347581552,0.730033745781777,0.548140914551685,1.73003374578178
"265","ACAD",2008,445591,-0.918334754913526,-0.874421678783873,-2.07482564162787,0.125578321216127
"266","ACAD",2009,445591,0.450549450549451,-0.31578947368421,-0.379489621704904,0.684210526315789
"267","ACAD",2010,445591,-0.090909090909091,-0.414615384615385,-0.535486185587942,0.585384615384615
"268","ACAD",2011,445591,-0.0924369747899159,0.5375,0.430157720698536,1.5375
"269","ACAD",2012,445591,3.22727272727273,0.974789915966387,0.68046202103263,1.97478991596639
"270","ACAD",2013,445591,4.22803347280335,8.67021276595745,2.26905031190747,9.67021276595745
"271","ACAD",2014,445591,0.277665995975855,0.16828342471531,0.155535513115979,1.16828342471531
"272","ACAD",2015,445591,0.108175318619832,0.257947976878613,0.229481803590574,1.25794797687861
"273","ACAD",2016,445591,-0.172215843857635,-0.371528713939067,-0.464464938453834,0.628471286060933
"274","ACAD",2017,445591,0.0336422931685548,0.491010273972603,0.399453926417884,1.4910102739726
"275","ACAD",2018,445591,-0.46791707798618,-0.44438106103822,-0.587672581278699,0.55561893896178
"276","ACAD",2019,445591,0.695075757575758,0.363636363636364,0.310154928303839,1.36363636363636
"277","ACAT",2007,33956,-0.308823529411765,-0.172511312217195,-0.189359842177464,0.827488687782805
"278","ACAT",2008,33956,-0.581683168316832,-0.451117318435754,-0.599870555091385,0.548882681564246
"279","ACAT",2009,33956,0.803149606299213,-0.20712401055409,-0.232088451107164,0.79287598944591
"280","ACAT",2010,33956,0.552492046659597,1.17128874388255,0.7753208824589,2.17128874388255
"281","ACAT",2011,33956,0.524678837052062,0.517937219730942,0.417352320892211,1.51793721973094
"282","ACAT",2012,33956,0.44921875,0.87248322147651,0.627265475875907,1.87248322147651
"283","ACAT",2013,33956,0.679272940486661,0.432852083900844,0.359666922234921,1.43285208390084
"284","ACAT",2014,33956,-0.360216966032367,-0.349045801526718,-0.429315994896442,0.650954198473282
"285","ACAT",2015,33956,-0.526108927568782,-0.376592592592593,-0.47255502944903,0.623407407407407
"286","ACAT",2016,33956,-0.0734114743985195,-0.264118792599805,-0.306686576268991,0.735881207400195
"287","ACAT",2017,33956,0.214707813525936,0.231691078561917,0.20838808574829,1.23169107856192
"288","ACCO",2007,120923,-0.395856873822976,-0.192467043314501,-0.213771411485347,0.807532956685499
"289","ACCO",2008,120923,-0.785046728971963,-0.865650309671272,-2.00730924888252,0.134349690328728
"290","ACCO",2009,120923,1.12244897959184,1.14893617021277,0.764972915131201,2.14893617021277
"291","ACCO",2010,120923,0.137516688918558,0.0163132137030996,0.0161815828512417,1.0163132137031
"292","ACCO",2011,120923,0.119489559164733,0.0974440894568691,0.0929839211222507,1.09744408945687
"293","ACCO",2012,120923,-0.262311557788945,0.113846153846154,0.107819029496034,1.11384615384615
"294","ACCO",2013,120923,-0.120418848167539,-0.195323246217331,-0.217314630301663,0.804676753782668
"295","ACCO",2014,120923,0.334814814814815,0.414089347079038,0.346485752945632,1.41408934707904
"296","ACCO",2015,120923,-0.213891951488423,-0.027710843373494,-0.0281020325206951,0.972289156626506
"297","ACCO",2016,120923,0.872309899569584,0.382316313823163,0.323760580359618,1.38231631382316
"298","ACCO",2017,120923,-0.0827067669172933,0.186363636363636,0.170892860970332,1.18636363636364
"299","ACCO",2018,120923,-0.426938775510204,-0.370229007633588,-0.462399029860516,0.629770992366412
"300","ACCO",2019,120923,0.288490284005979,0.0716049382716051,0.0691574669938655,1.0716049382716
